Directory,File Name,Call Names
chrome/content/zotero/xpcom/translation,translators.js,debug
chrome/content/zotero/xpcom/translation,translators.js,join
chrome/content/zotero/xpcom/translation,translators.js,keys
chrome/content/zotero/xpcom/translation,translators.js,test
chrome/content/zotero/xpcom/translation,translators.js,test
chrome/content/zotero/xpcom/translation,translators.js,push
chrome/content/zotero/xpcom/translation,translators.js,push
chrome/content/zotero/xpcom/translation,translators.js,push
chrome/content/zotero/xpcom/translation,translators.js,push
chrome/content/zotero/xpcom/translation,translators.js,proxyToProper
chrome/content/zotero/xpcom/translation,translators.js,exec
chrome/content/zotero/xpcom/translation,translators.js,substr
chrome/content/zotero/xpcom/translation,translators.js,substr
chrome/content/zotero/xpcom/translation,translators.js,split
chrome/content/zotero/xpcom/translation,translators.js,toLowerCase
chrome/content/zotero/xpcom/translation,translators.js,join
chrome/content/zotero/xpcom/translation,translators.js,slice
chrome/content/zotero/xpcom/translation,translators.js,substr
chrome/content/zotero/xpcom/translation,translators.js,quotemeta
chrome/content/zotero/xpcom/translation,translators.js,replace
chrome/content/zotero/xpcom/translation,translators.js,join
chrome/content/zotero/xpcom/translation,translators.js,slice
chrome/content/zotero/xpcom/translation,translators.js,replace
chrome/content/zotero/xpcom/translation,translators.js,then
chrome/content/zotero/xpcom/translation,translators.js,getAllForType
chrome/content/zotero/xpcom/translation,translators.js,test
chrome/content/zotero/xpcom/translation,translators.js,push
chrome/content/zotero/xpcom/translation,translators.js,push
chrome/content/zotero/xpcom/translation,translators.js,concat
chrome/content/zotero/xpcom/translation,translators.js,callback
chrome/content/zotero/xpcom/translation,translators.js,removeDiacritics
chrome/content/zotero/xpcom/translation,translators.js,getValidFileName
chrome/content/zotero/xpcom/translation,translators.js,match
chrome/content/zotero/xpcom/translation,translators.js,join
chrome/content/zotero/xpcom/translation,translators.js,getTranslatorsDirectory
chrome/content/zotero/xpcom/translation,translators.js,getFileNameFromLabel
chrome/content/zotero/xpcom/translation,translators.js,getTranslatorsDirectory
chrome/content/zotero/xpcom/translation,translators.js,stringify
chrome/content/zotero/xpcom/translation,translators.js,endsWith
chrome/content/zotero/xpcom/translation,translators.js,coroutine
chrome/content/zotero/xpcom/translation,translators.js,stringify
chrome/content/zotero/xpcom/translation,translators.js,getSavePath
chrome/content/zotero/xpcom/translation,translators.js,get
chrome/content/zotero/xpcom/translation,translators.js,exists
chrome/content/zotero/xpcom/translation,translators.js,filename
chrome/content/zotero/xpcom/translation,translators.js,debug
chrome/content/zotero/xpcom/translation,translators.js,debug
chrome/content/zotero/xpcom/translation,translators.js,reportError
chrome/content/zotero/xpcom/translation,translators.js,debug
chrome/content/zotero/xpcom/translation,translators.js,debug
chrome/content/zotero/xpcom/translation,translators.js,then
chrome/content/zotero/xpcom/translation,translators.js,putContentsAsync
chrome/content/zotero/xpcom/translation,translators.js,queryAsync
chrome/content/zotero/xpcom/translation,translators.js,stringify
chrome/content/zotero/xpcom/translation,translators.js,assign
chrome/content/zotero/xpcom,uiProperties.js,add
chrome/content/zotero/xpcom,uiProperties.js,set
chrome/content/zotero/xpcom,uiProperties.js,deref
chrome/content/zotero/xpcom,uiProperties.js,delete
chrome/content/zotero/xpcom,uiProperties.js,set
chrome/content/zotero/xpcom,uiProperties.js,_setFontSize
chrome/content/zotero/xpcom,uiProperties.js,_setUIDensity
chrome/content/zotero/xpcom,uiProperties.js,dispatchEvent
chrome/content/zotero/xpcom,uiProperties.js,get
chrome/content/zotero/xpcom,uiProperties.js,setProperty
chrome/content/zotero/xpcom,uiProperties.js,setAttribute
chrome/content/zotero/xpcom,uiProperties.js,setAttribute
chrome/content/zotero/xpcom,uiProperties.js,removeAttribute
chrome/content/zotero/xpcom,uiProperties.js,get
chrome/content/zotero/xpcom,uiProperties.js,setProperty
chrome/content/zotero/xpcom,uiProperties.js,setAttribute
chrome/content/zotero/xpcom,uri.js,defineProperty
chrome/content/zotero/xpcom,uri.js,quotemeta
chrome/content/zotero/xpcom,uri.js,getLocalUserKey
chrome/content/zotero/xpcom,uri.js,getCurrentUserID
chrome/content/zotero/xpcom,uri.js,getLocalUserURI
chrome/content/zotero/xpcom,uri.js,getCurrentUserID
chrome/content/zotero/xpcom,uri.js,getCurrentUserURI
chrome/content/zotero/xpcom,uri.js,getLibraryPath
chrome/content/zotero/xpcom,uri.js,get
chrome/content/zotero/xpcom,uri.js,getCurrentUserID
chrome/content/zotero/xpcom,uri.js,getLocalUserKey
chrome/content/zotero/xpcom,uri.js,getLocalUserKey
chrome/content/zotero/xpcom,uri.js,getGroupIDFromLibraryID
chrome/content/zotero/xpcom,uri.js,match
chrome/content/zotero/xpcom,uri.js,getCurrentUserID
chrome/content/zotero/xpcom,uri.js,debug
chrome/content/zotero/xpcom,uri.js,match
chrome/content/zotero/xpcom,uri.js,get
chrome/content/zotero/xpcom,uri.js,getObjectURI
chrome/content/zotero/xpcom,uri.js,_getObjectPath
chrome/content/zotero/xpcom,uri.js,getItemURI
chrome/content/zotero/xpcom,uri.js,getItemPath
chrome/content/zotero/xpcom,uri.js,getObjectURI
chrome/content/zotero/xpcom,uri.js,_getObjectPath
chrome/content/zotero/xpcom,uri.js,getLibraryURI
chrome/content/zotero/xpcom,uri.js,getLibraryPath
chrome/content/zotero/xpcom,uri.js,getObjectURI
chrome/content/zotero/xpcom,uri.js,toWebURL
chrome/content/zotero/xpcom,uri.js,getObjectURI
chrome/content/zotero/xpcom,uri.js,toWebURL
chrome/content/zotero/xpcom,uri.js,getLibraryPath
chrome/content/zotero/xpcom,uri.js,_getObjectPath
chrome/content/zotero/xpcom,uri.js,getLibraryURI
chrome/content/zotero/xpcom,uri.js,replaceAll
chrome/content/zotero/xpcom,uri.js,encodeURIComponent
chrome/content/zotero/xpcom,uri.js,method
chrome/content/zotero/xpcom,uri.js,_getURIObject
chrome/content/zotero/xpcom,uri.js,getByLibraryAndKeyAsync
chrome/content/zotero/xpcom,uri.js,_getURIObject
chrome/content/zotero/xpcom,uri.js,_getURIObjectLibraryKeyFromDB
chrome/content/zotero/xpcom,uri.js,_getURIObject
chrome/content/zotero/xpcom,uri.js,getIDFromLibraryAndKey
chrome/content/zotero/xpcom,uri.js,method
chrome/content/zotero/xpcom,uri.js,_getURIObject
chrome/content/zotero/xpcom,uri.js,getByLibraryAndKeyAsync
chrome/content/zotero/xpcom,uri.js,_getURIObject
chrome/content/zotero/xpcom,uri.js,_getURIObject
chrome/content/zotero/xpcom,uri.js,getIDFromLibraryAndKey
chrome/content/zotero/xpcom,uri.js,_getURIObjectLibrary
chrome/content/zotero/xpcom,uri.js,_getURIObjectLibrary
chrome/content/zotero/xpcom,uri.js,replace
chrome/content/zotero/xpcom,uri.js,replace
chrome/content/zotero/xpcom,uri.js,replace
chrome/content/zotero/xpcom,uri.js,replace
chrome/content/zotero/xpcom,uri.js,match
chrome/content/zotero/xpcom,uri.js,_getURIObjectLibrary
chrome/content/zotero/xpcom,uri.js,replace
chrome/content/zotero/xpcom,uri.js,match
chrome/content/zotero/xpcom,uri.js,get
chrome/content/zotero/xpcom,uri.js,split
chrome/content/zotero/xpcom,uri.js,get
chrome/content/zotero/xpcom,uri.js,get
chrome/content/zotero/xpcom,uri.js,debug
chrome/content/zotero/xpcom,uri.js,coroutine
chrome/content/zotero/xpcom,uri.js,replace
chrome/content/zotero/xpcom,uri.js,match
chrome/content/zotero/xpcom,uri.js,valueQueryAsync
chrome/content/zotero/xpcom,uri.js,split
chrome/content/zotero/xpcom,uri.js,valueQueryAsync
chrome/content/zotero/xpcom,uri.js,debug
chrome/content/zotero/xpcom,uri.js,coroutine
chrome/content/zotero/xpcom,uri.js,replace
chrome/content/zotero/xpcom,uri.js,match
chrome/content/zotero/xpcom,uri.js,_getURIObjectLibraryID
chrome/content/zotero/xpcom,users.js,queryAsync
chrome/content/zotero/xpcom,users.js,randomString
chrome/content/zotero/xpcom,users.js,queryAsync
chrome/content/zotero/xpcom,users.js,queryAsync
chrome/content/zotero/xpcom,users.js,coroutine
chrome/content/zotero/xpcom,users.js,parseInt
chrome/content/zotero/xpcom,users.js,queryAsync
chrome/content/zotero/xpcom,users.js,coroutine
chrome/content/zotero/xpcom,users.js,queryAsync
chrome/content/zotero/xpcom,users.js,getCurrentUserID
chrome/content/zotero/xpcom,users.js,getName
chrome/content/zotero/xpcom,users.js,getCurrentUserID
chrome/content/zotero/xpcom,users.js,setName
chrome/content/zotero/xpcom,users.js,getName
chrome/content/zotero/xpcom,users.js,queryAsync
chrome/content/zotero/xpcom,utilities_internal.js,defineLazyModuleGetters
chrome/content/zotero/xpcom,utilities_internal.js,concat
chrome/content/zotero/xpcom,utilities_internal.js,splice
chrome/content/zotero/xpcom,utilities_internal.js,push
chrome/content/zotero/xpcom,utilities_internal.js,func
chrome/content/zotero/xpcom,utilities_internal.js,copyString
chrome/content/zotero/xpcom,utilities_internal.js,getService
chrome/content/zotero/xpcom,utilities_internal.js,createInstance
chrome/content/zotero/xpcom,utilities_internal.js,encode
chrome/content/zotero/xpcom,utilities_internal.js,init
chrome/content/zotero/xpcom,utilities_internal.js,update
chrome/content/zotero/xpcom,utilities_internal.js,exists
chrome/content/zotero/xpcom,utilities_internal.js,createInstance
chrome/content/zotero/xpcom,utilities_internal.js,init
chrome/content/zotero/xpcom,utilities_internal.js,init
chrome/content/zotero/xpcom,utilities_internal.js,updateFromStream
chrome/content/zotero/xpcom,utilities_internal.js,finish
chrome/content/zotero/xpcom,utilities_internal.js,close
chrome/content/zotero/xpcom,utilities_internal.js,slice
chrome/content/zotero/xpcom,utilities_internal.js,toString
chrome/content/zotero/xpcom,utilities_internal.js,toHexString
chrome/content/zotero/xpcom,utilities_internal.js,charCodeAt
chrome/content/zotero/xpcom,utilities_internal.js,slice
chrome/content/zotero/xpcom,utilities_internal.js,toString
chrome/content/zotero/xpcom,utilities_internal.js,pathToFile
chrome/content/zotero/xpcom,utilities_internal.js,stat
chrome/content/zotero/xpcom,utilities_internal.js,createInstance
chrome/content/zotero/xpcom,utilities_internal.js,init
chrome/content/zotero/xpcom,utilities_internal.js,createInstance
chrome/content/zotero/xpcom,utilities_internal.js,init
chrome/content/zotero/xpcom,utilities_internal.js,pathToFile
chrome/content/zotero/xpcom,utilities_internal.js,updateFromStream
chrome/content/zotero/xpcom,utilities_internal.js,finish
chrome/content/zotero/xpcom,utilities_internal.js,toHexString
chrome/content/zotero/xpcom,utilities_internal.js,charCodeAt
chrome/content/zotero/xpcom,utilities_internal.js,finish
chrome/content/zotero/xpcom,utilities_internal.js,logError
chrome/content/zotero/xpcom,utilities_internal.js,close
chrome/content/zotero/xpcom,utilities_internal.js,encode
chrome/content/zotero/xpcom,utilities_internal.js,createInstance
chrome/content/zotero/xpcom,utilities_internal.js,init
chrome/content/zotero/xpcom,utilities_internal.js,update
chrome/content/zotero/xpcom,utilities_internal.js,finish
chrome/content/zotero/xpcom,utilities_internal.js,slice
chrome/content/zotero/xpcom,utilities_internal.js,toString
chrome/content/zotero/xpcom,utilities_internal.js,join
chrome/content/zotero/xpcom,utilities_internal.js,from
chrome/content/zotero/xpcom,utilities_internal.js,toHexString
chrome/content/zotero/xpcom,utilities_internal.js,charCodeAt
chrome/content/zotero/xpcom,utilities_internal.js,defer
chrome/content/zotero/xpcom,utilities_internal.js,createInstance
chrome/content/zotero/xpcom,utilities_internal.js,setUTF8Data
chrome/content/zotero/xpcom,utilities_internal.js,createInstance
chrome/content/zotero/xpcom,utilities_internal.js,asyncConvertData
chrome/content/zotero/xpcom,utilities_internal.js,close
chrome/content/zotero/xpcom,utilities_internal.js,resolve
chrome/content/zotero/xpcom,utilities_internal.js,createInstance
chrome/content/zotero/xpcom,utilities_internal.js,setInputStream
chrome/content/zotero/xpcom,utilities_internal.js,readBytes
chrome/content/zotero/xpcom,utilities_internal.js,available
chrome/content/zotero/xpcom,utilities_internal.js,equals
chrome/content/zotero/xpcom,utilities_internal.js,equals
chrome/content/zotero/xpcom,utilities_internal.js,createInstance
chrome/content/zotero/xpcom,utilities_internal.js,init
chrome/content/zotero/xpcom,utilities_internal.js,init
chrome/content/zotero/xpcom,utilities_internal.js,asyncRead
chrome/content/zotero/xpcom,utilities_internal.js,defer
chrome/content/zotero/xpcom,utilities_internal.js,import
chrome/content/zotero/xpcom,utilities_internal.js,createInstance
chrome/content/zotero/xpcom,utilities_internal.js,setData
chrome/content/zotero/xpcom,utilities_internal.js,createInstance
chrome/content/zotero/xpcom,utilities_internal.js,setInputStream
chrome/content/zotero/xpcom,utilities_internal.js,createInstance
chrome/content/zotero/xpcom,utilities_internal.js,asyncConvertData
chrome/content/zotero/xpcom,utilities_internal.js,resolve
chrome/content/zotero/xpcom,utilities_internal.js,readInputStreamToString
chrome/content/zotero/xpcom,utilities_internal.js,available
chrome/content/zotero/xpcom,utilities_internal.js,equals
chrome/content/zotero/xpcom,utilities_internal.js,equals
chrome/content/zotero/xpcom,utilities_internal.js,createInstance
chrome/content/zotero/xpcom,utilities_internal.js,init
chrome/content/zotero/xpcom,utilities_internal.js,init
chrome/content/zotero/xpcom,utilities_internal.js,asyncRead
chrome/content/zotero/xpcom,utilities_internal.js,charCodeAt
chrome/content/zotero/xpcom,utilities_internal.js,_decodeToUint8Array
chrome/content/zotero/xpcom,utilities_internal.js,decode
chrome/content/zotero/xpcom,utilities_internal.js,charCodeAt
chrome/content/zotero/xpcom,utilities_internal.js,match
chrome/content/zotero/xpcom,utilities_internal.js,replace
chrome/content/zotero/xpcom,utilities_internal.js,getString
chrome/content/zotero/xpcom,utilities_internal.js,getActiveZoteroPane
chrome/content/zotero/xpcom,utilities_internal.js,reportErrors
chrome/content/zotero/xpcom,utilities_internal.js,alert
chrome/content/zotero/xpcom,utilities_internal.js,confirmEx
chrome/content/zotero/xpcom,utilities_internal.js,setTimeout
chrome/content/zotero/xpcom,utilities_internal.js,buttonCallback
chrome/content/zotero/xpcom,utilities_internal.js,warn
chrome/content/zotero/xpcom,utilities_internal.js,newURI
chrome/content/zotero/xpcom,utilities_internal.js,pathToFile
chrome/content/zotero/xpcom,utilities_internal.js,join
chrome/content/zotero/xpcom,utilities_internal.js,map
chrome/content/zotero/xpcom,utilities_internal.js,keys
chrome/content/zotero/xpcom,utilities_internal.js,attachToInterfaceRequestor
chrome/content/zotero/xpcom,utilities_internal.js,createInstance
chrome/content/zotero/xpcom,utilities_internal.js,createLoadContext
chrome/content/zotero/xpcom,utilities_internal.js,saveURI
chrome/content/zotero/xpcom,utilities_internal.js,createNullPrincipal
chrome/content/zotero/xpcom,utilities_internal.js,createInstance
chrome/content/zotero/xpcom,utilities_internal.js,parent
chrome/content/zotero/xpcom,utilities_internal.js,defer
chrome/content/zotero/xpcom,utilities_internal.js,resolve
chrome/content/zotero/xpcom,utilities_internal.js,saveDocument
chrome/content/zotero/xpcom,utilities_internal.js,unwrap
chrome/content/zotero/xpcom,utilities_internal.js,pathToFile
chrome/content/zotero/xpcom,utilities_internal.js,pathToFile
chrome/content/zotero/xpcom,utilities_internal.js,setTimeout
chrome/content/zotero/xpcom,utilities_internal.js,isPending
chrome/content/zotero/xpcom,utilities_internal.js,debug
chrome/content/zotero/xpcom,utilities_internal.js,reject
chrome/content/zotero/xpcom,utilities_internal.js,cancelSave
chrome/content/zotero/xpcom,utilities_internal.js,then
chrome/content/zotero/xpcom,utilities_internal.js,clearTimeout
chrome/content/zotero/xpcom,utilities_internal.js,method
chrome/content/zotero/xpcom,utilities_internal.js,import
chrome/content/zotero/xpcom,utilities_internal.js,isExecutable
chrome/content/zotero/xpcom,utilities_internal.js,createInstance
chrome/content/zotero/xpcom,utilities_internal.js,init
chrome/content/zotero/xpcom,utilities_internal.js,debug
chrome/content/zotero/xpcom,utilities_internal.js,join
chrome/content/zotero/xpcom,utilities_internal.js,map
chrome/content/zotero/xpcom,utilities_internal.js,defer
chrome/content/zotero/xpcom,utilities_internal.js,runwAsync
chrome/content/zotero/xpcom,utilities_internal.js,reject
chrome/content/zotero/xpcom,utilities_internal.js,reject
chrome/content/zotero/xpcom,utilities_internal.js,resolve
chrome/content/zotero/xpcom,utilities_internal.js,isAbsolute
chrome/content/zotero/xpcom,utilities_internal.js,pathSearch
chrome/content/zotero/xpcom,utilities_internal.js,debug
chrome/content/zotero/xpcom,utilities_internal.js,join
chrome/content/zotero/xpcom,utilities_internal.js,map
chrome/content/zotero/xpcom,utilities_internal.js,call
chrome/content/zotero/xpcom,utilities_internal.js,readString
chrome/content/zotero/xpcom,utilities_internal.js,hasDataMatchingFlavors
chrome/content/zotero/xpcom,utilities_internal.js,createInstance
chrome/content/zotero/xpcom,utilities_internal.js,addDataFlavor
chrome/content/zotero/xpcom,utilities_internal.js,getData
chrome/content/zotero/xpcom,utilities_internal.js,getTransferData
chrome/content/zotero/xpcom,utilities_internal.js,QueryInterface
chrome/content/zotero/xpcom,utilities_internal.js,parseFromString
chrome/content/zotero/xpcom,utilities_internal.js,getElementsByTagName
chrome/content/zotero/xpcom,utilities_internal.js,getAttribute
chrome/content/zotero/xpcom,utilities_internal.js,setAttribute
chrome/content/zotero/xpcom,utilities_internal.js,launchURL
chrome/content/zotero/xpcom,utilities_internal.js,callback
chrome/content/zotero/xpcom,utilities_internal.js,slice
chrome/content/zotero/xpcom,utilities_internal.js,shift
chrome/content/zotero/xpcom,utilities_internal.js,logError
chrome/content/zotero/xpcom,utilities_internal.js,resolve
chrome/content/zotero/xpcom,utilities_internal.js,debug
chrome/content/zotero/xpcom,utilities_internal.js,resolve
chrome/content/zotero/xpcom,utilities_internal.js,debug
chrome/content/zotero/xpcom,utilities_internal.js,return
chrome/content/zotero/xpcom,utilities_internal.js,delay
chrome/content/zotero/xpcom,utilities_internal.js,gen
chrome/content/zotero/xpcom,utilities_internal.js,pow
chrome/content/zotero/xpcom,utilities_internal.js,createInstance
chrome/content/zotero/xpcom,utilities_internal.js,init
chrome/content/zotero/xpcom,utilities_internal.js,createInstance
chrome/content/zotero/xpcom,utilities_internal.js,init
chrome/content/zotero/xpcom,utilities_internal.js,processNextValue
chrome/content/zotero/xpcom,utilities_internal.js,then
chrome/content/zotero/xpcom,utilities_internal.js,onOutputStreamReady
chrome/content/zotero/xpcom,utilities_internal.js,asyncWait
chrome/content/zotero/xpcom,utilities_internal.js,close
chrome/content/zotero/xpcom,utilities_internal.js,next
chrome/content/zotero/xpcom,utilities_internal.js,debug
chrome/content/zotero/xpcom,utilities_internal.js,then
chrome/content/zotero/xpcom,utilities_internal.js,processNextValue
chrome/content/zotero/xpcom,utilities_internal.js,writeString
chrome/content/zotero/xpcom,utilities_internal.js,logError
chrome/content/zotero/xpcom,utilities_internal.js,writeString
chrome/content/zotero/xpcom,utilities_internal.js,onError
chrome/content/zotero/xpcom,utilities_internal.js,logError
chrome/content/zotero/xpcom,utilities_internal.js,close
chrome/content/zotero/xpcom,utilities_internal.js,asyncWait
chrome/content/zotero/xpcom,utilities_internal.js,blobToText
chrome/content/zotero/xpcom,utilities_internal.js,parseFromString
chrome/content/zotero/xpcom,utilities_internal.js,wrapDocument
chrome/content/zotero/xpcom,utilities_internal.js,match
chrome/content/zotero/xpcom,utilities_internal.js,addEventListener
chrome/content/zotero/xpcom,utilities_internal.js,resolve
chrome/content/zotero/xpcom,utilities_internal.js,readAsText
chrome/content/zotero/xpcom,utilities_internal.js,debug
chrome/content/zotero/xpcom,utilities_internal.js,getField
chrome/content/zotero/xpcom,utilities_internal.js,getID
chrome/content/zotero/xpcom,utilities_internal.js,isValidForType
chrome/content/zotero/xpcom,utilities_internal.js,getName
chrome/content/zotero/xpcom,utilities_internal.js,getBaseIDFromTypeAndField
chrome/content/zotero/xpcom,utilities_internal.js,isRegularItem
chrome/content/zotero/xpcom,utilities_internal.js,isAttachment
chrome/content/zotero/xpcom,utilities_internal.js,toJSON
chrome/content/zotero/xpcom,utilities_internal.js,getItemURI
chrome/content/zotero/xpcom,utilities_internal.js,isAttachment
chrome/content/zotero/xpcom,utilities_internal.js,isNote
chrome/content/zotero/xpcom,utilities_internal.js,getAttachments
chrome/content/zotero/xpcom,utilities_internal.js,get
chrome/content/zotero/xpcom,utilities_internal.js,toJSON
chrome/content/zotero/xpcom,utilities_internal.js,getItemURI
chrome/content/zotero/xpcom,utilities_internal.js,addCompatibilityMappings
chrome/content/zotero/xpcom,utilities_internal.js,push
chrome/content/zotero/xpcom,utilities_internal.js,getNotes
chrome/content/zotero/xpcom,utilities_internal.js,get
chrome/content/zotero/xpcom,utilities_internal.js,toJSON
chrome/content/zotero/xpcom,utilities_internal.js,getItemURI
chrome/content/zotero/xpcom,utilities_internal.js,addCompatibilityMappings
chrome/content/zotero/xpcom,utilities_internal.js,push
chrome/content/zotero/xpcom,utilities_internal.js,addCompatibilityMappings
chrome/content/zotero/xpcom,utilities_internal.js,getName
chrome/content/zotero/xpcom,utilities_internal.js,getPrimaryIDForType
chrome/content/zotero/xpcom,utilities_internal.js,getID
chrome/content/zotero/xpcom,utilities_internal.js,find
chrome/content/zotero/xpcom,utilities_internal.js,find
chrome/content/zotero/xpcom,utilities_internal.js,map
chrome/content/zotero/xpcom,utilities_internal.js,getAll
chrome/content/zotero/xpcom,utilities_internal.js,_normalizeExtraKey
chrome/content/zotero/xpcom,utilities_internal.js,_normalizeExtraKey
chrome/content/zotero/xpcom,utilities_internal.js,get
chrome/content/zotero/xpcom,utilities_internal.js,isArray
chrome/content/zotero/xpcom,utilities_internal.js,set
chrome/content/zotero/xpcom,utilities_internal.js,map
chrome/content/zotero/xpcom,utilities_internal.js,getAll
chrome/content/zotero/xpcom,utilities_internal.js,_normalizeExtraKey
chrome/content/zotero/xpcom,utilities_internal.js,set
chrome/content/zotero/xpcom,utilities_internal.js,toLowerCase
chrome/content/zotero/xpcom,utilities_internal.js,split
chrome/content/zotero/xpcom,utilities_internal.js,match
chrome/content/zotero/xpcom,utilities_internal.js,match
chrome/content/zotero/xpcom,utilities_internal.js,_normalizeExtraKey
chrome/content/zotero/xpcom,utilities_internal.js,trim
chrome/content/zotero/xpcom,utilities_internal.js,filter
chrome/content/zotero/xpcom,utilities_internal.js,getKeyAndValue
chrome/content/zotero/xpcom,utilities_internal.js,has
chrome/content/zotero/xpcom,utilities_internal.js,includes
chrome/content/zotero/xpcom,utilities_internal.js,parseInt
chrome/content/zotero/xpcom,utilities_internal.js,getName
chrome/content/zotero/xpcom,utilities_internal.js,getName
chrome/content/zotero/xpcom,utilities_internal.js,includes
chrome/content/zotero/xpcom,utilities_internal.js,getID
chrome/content/zotero/xpcom,utilities_internal.js,add
chrome/content/zotero/xpcom,utilities_internal.js,filter
chrome/content/zotero/xpcom,utilities_internal.js,getKeyAndValue
chrome/content/zotero/xpcom,utilities_internal.js,has
chrome/content/zotero/xpcom,utilities_internal.js,get
chrome/content/zotero/xpcom,utilities_internal.js,getID
chrome/content/zotero/xpcom,utilities_internal.js,isValidForType
chrome/content/zotero/xpcom,utilities_internal.js,getField
chrome/content/zotero/xpcom,utilities_internal.js,has
chrome/content/zotero/xpcom,utilities_internal.js,set
chrome/content/zotero/xpcom,utilities_internal.js,add
chrome/content/zotero/xpcom,utilities_internal.js,get
chrome/content/zotero/xpcom,utilities_internal.js,has
chrome/content/zotero/xpcom,utilities_internal.js,includes
chrome/content/zotero/xpcom,utilities_internal.js,split
chrome/content/zotero/xpcom,utilities_internal.js,getID
chrome/content/zotero/xpcom,utilities_internal.js,isValidForItemType
chrome/content/zotero/xpcom,utilities_internal.js,some
chrome/content/zotero/xpcom,utilities_internal.js,getCreators
chrome/content/zotero/xpcom,utilities_internal.js,push
chrome/content/zotero/xpcom,utilities_internal.js,push
chrome/content/zotero/xpcom,utilities_internal.js,join
chrome/content/zotero/xpcom,utilities_internal.js,_normalizeExtraKey
chrome/content/zotero/xpcom,utilities_internal.js,set
chrome/content/zotero/xpcom,utilities_internal.js,set
chrome/content/zotero/xpcom,utilities_internal.js,split
chrome/content/zotero/xpcom,utilities_internal.js,match
chrome/content/zotero/xpcom,utilities_internal.js,match
chrome/content/zotero/xpcom,utilities_internal.js,push
chrome/content/zotero/xpcom,utilities_internal.js,_normalizeExtraKey
chrome/content/zotero/xpcom,utilities_internal.js,has
chrome/content/zotero/xpcom,utilities_internal.js,push
chrome/content/zotero/xpcom,utilities_internal.js,get
chrome/content/zotero/xpcom,utilities_internal.js,delete
chrome/content/zotero/xpcom,utilities_internal.js,get
chrome/content/zotero/xpcom,utilities_internal.js,push
chrome/content/zotero/xpcom,utilities_internal.js,map
chrome/content/zotero/xpcom,utilities_internal.js,from
chrome/content/zotero/xpcom,utilities_internal.js,entries
chrome/content/zotero/xpcom,utilities_internal.js,camelToTitleCase
chrome/content/zotero/xpcom,utilities_internal.js,sort
chrome/content/zotero/xpcom,utilities_internal.js,join
chrome/content/zotero/xpcom,utilities_internal.js,join
chrome/content/zotero/xpcom,utilities_internal.js,replace
chrome/content/zotero/xpcom,utilities_internal.js,toLowerCase
chrome/content/zotero/xpcom,utilities_internal.js,replace
chrome/content/zotero/xpcom,utilities_internal.js,trim
chrome/content/zotero/xpcom,utilities_internal.js,debug
chrome/content/zotero/xpcom,utilities_internal.js,extractIdentifiers
chrome/content/zotero/xpcom,utilities_internal.js,cleanDOI
chrome/content/zotero/xpcom,utilities_internal.js,debug
chrome/content/zotero/xpcom,utilities_internal.js,request
chrome/content/zotero/xpcom,utilities_internal.js,assign
chrome/content/zotero/xpcom,utilities_internal.js,stringify
chrome/content/zotero/xpcom,utilities_internal.js,debug
chrome/content/zotero/xpcom,utilities_internal.js,pluralize
chrome/content/zotero/xpcom,utilities_internal.js,setDocument
chrome/content/zotero/xpcom,utilities_internal.js,getTranslators
chrome/content/zotero/xpcom,utilities_internal.js,setTranslator
chrome/content/zotero/xpcom,utilities_internal.js,translate
chrome/content/zotero/xpcom,utilities_internal.js,includes
chrome/content/zotero/xpcom,utilities_internal.js,debug
chrome/content/zotero/xpcom,utilities_internal.js,getFileFromDocument
chrome/content/zotero/xpcom,utilities_internal.js,cleanISBN
chrome/content/zotero/xpcom,utilities_internal.js,substr
chrome/content/zotero/xpcom,utilities_internal.js,push
chrome/content/zotero/xpcom,utilities_internal.js,charAt
chrome/content/zotero/xpcom,utilities_internal.js,push
chrome/content/zotero/xpcom,utilities_internal.js,charAt
chrome/content/zotero/xpcom,utilities_internal.js,push
chrome/content/zotero/xpcom,utilities_internal.js,push
chrome/content/zotero/xpcom,utilities_internal.js,substring
chrome/content/zotero/xpcom,utilities_internal.js,push
chrome/content/zotero/xpcom,utilities_internal.js,charAt
chrome/content/zotero/xpcom,utilities_internal.js,join
chrome/content/zotero/xpcom,utilities_internal.js,replace
chrome/content/zotero/xpcom,utilities_internal.js,toUpperCase
chrome/content/zotero/xpcom,utilities_internal.js,charAt
chrome/content/zotero/xpcom,utilities_internal.js,slice
chrome/content/zotero/xpcom,utilities_internal.js,getString
chrome/content/zotero/xpcom,utilities_internal.js,includes
chrome/content/zotero/xpcom,utilities_internal.js,substr
chrome/content/zotero/xpcom,utilities_internal.js,includes
chrome/content/zotero/xpcom,utilities_internal.js,filter
chrome/content/zotero/xpcom,utilities_internal.js,substr
chrome/content/zotero/xpcom,utilities_internal.js,includes
chrome/content/zotero/xpcom,utilities_internal.js,logError
chrome/content/zotero/xpcom,utilities_internal.js,sort
chrome/content/zotero/xpcom,utilities_internal.js,substr
chrome/content/zotero/xpcom,utilities_internal.js,toLowerCase
chrome/content/zotero/xpcom,utilities_internal.js,substr
chrome/content/zotero/xpcom,utilities_internal.js,substr
chrome/content/zotero/xpcom,utilities_internal.js,toLowerCase
chrome/content/zotero/xpcom,utilities_internal.js,substr
chrome/content/zotero/xpcom,utilities_internal.js,localeCompare
chrome/content/zotero/xpcom,utilities_internal.js,substr
